Year,Month,CPC,HS Code,HS Description,Destination,Quantity,Sup. Unit,Gross Wt. (Kg),Net.Wt. (Kg),FOB Value (ETB),FOBValueUSD,Total tax (ETB),Total tax (USD)
2017,9,1000 100,12074090,#NAME?,Turkey,,,761520.00 ,"760,000.00","20,331,845.49",839572.59,0,0
2017,1,1000 100,7135000,"Dried broad beans and horse beans, shelled",Sudan,,,761520.00 ,"760,000.00","8,732,569.80",360598.17,0,0
2017,3,1000 100,7132000,"Dried chickpeas, shelled",Israel,,,762488.00 ,"761,000.00","18,690,133.20",771780.58,0,0
2017,12,1071 100,1022910,#NAME?,Somalia,"2,377",UN,767060.00 ,"761,660.00","39,156,701.16",1616916.33,0,0
2017,11,3052 505,25232900,#NAME?,Somalia,,,767920.00 ,"763,780.00","1,252,843.01",51734.24,0,0
2017,4,1000 100,9103000,Turmeric (curcuma),India,,,765874.00 ,"764,000.00","18,392,045.47",759471.5,0,0
2017,5,1000 100,7020000,Tomatoes fresh or chilled,Djibouti,,,950935.00 ,"766,042.00","2,784,242.74",114971.06,0,0
2017,2,1071 100,9011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Germany,,,768000.00 ,"768,000.00","91,751,602.92",3788742.69,0,0
2017,4,1000 100,7132000,"Dried chickpeas, shelled",India,,,769536.00 ,"768,000.00","20,110,864.96",830447.54,0,0
2017,5,1000 100,7132000,"Dried chickpeas, shelled",Turkey,,,769536.00 ,"768,000.00","19,018,297.78",785331.64,0,0
2017,10,1000 100,17031000,Cane molasses resulting from the extraction or refining of sugar,Kenya,,,769440.00 ,"769,440.00","671,125.15",27713.09,0,0
2017,2,1000 100,2045000,"Fresh, chilled or frozen goat meat",United Arab Emirates,,,793650.50 ,"773,521.36","95,437,618.42",3940951.09,0,0
2017,8,1000 100,7011000,Seed potatoes,Djibouti,,,794740.00 ,"778,835.00","4,020,885.38",166036.34,0,0
2017,10,1071 100,12074090,#NAME?,China,,,780558.00 ,"779,000.00","25,827,454.47",1066505.39,0,0
2017,7,1000 100,9011100,"COFFEE, NOT ROASTED OR DECAFFEINATED","Korea, Republic of",,,788257.00 ,"779,520.00","82,348,654.55",3400462.26,0,0
2017,11,1000 100,7011000,Seed potatoes,Djibouti,,,795450.00 ,"779,541.00","4,689,321.10",193638.37,0,0
2017,12,1071 100,28415000,"Other chromates and dichromates, nes; peroxochromates",China,,,780772.00 ,"780,772.00","4,502,646.57",185929.93,0,0
2017,1,1000 100,7020000,Tomatoes fresh or chilled,Djibouti,,,944100.00 ,"781,938.00","3,912,188.57",161547.87,0,0
2017,2,1000 100,12074090,#NAME?,Jordan,,,784566.00 ,"783,000.00","19,688,908.00",813023.47,0,0
2017,1,1000 100,7019000,"Other potatoes, fresh or chilled",Djibouti,,,803090.00 ,"787,901.00","1,850,923.42",76431.06,0,0
2017,2,1000 100,7133300,"Dried kidney beans, incl. white pea beans, shelled",United Arab Emirates,,,793566.00 ,"791,982.00","17,593,721.64",726505.94,0,0
2017,9,1000 100,7132000,"Dried chickpeas, shelled",Pakistan,,,793584.00 ,"792,000.00","17,160,091.32",708599.83,0,0
2017,7,1000 100,9011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",France,,,805872.73 ,"795,720.00","63,587,465.29",2625747.53,0,0
2017,4,1000 100,7132000,"Dried chickpeas, shelled",Israel,,,799554.00 ,"797,000.00","20,429,928.36",843622.77,0,0
2017,2,1000 100,12074090,#NAME?,Japan,,,799687.20 ,"798,000.00","18,994,942.08",784367.2,0,0
2017,8,1000 100,25232100,#NAME?,Kenya,,,800040.00 ,"800,000.00","1,374,964.33",56777.06,0,0
2017,3,1000 100,22011000,"MINERAL WATERS AND AERATED WATERS, UNSWEETENED",South Sudan,800,LTR,800000.00 ,"800,000.00","9,165.40",378.47,0,0
2017,6,1000 100,7020000,Tomatoes fresh or chilled,Djibouti,,,999529.00 ,"806,858.00","3,120,101.08",128839.82,0,0
2017,6,1000 100,23064100,OIL-CAKE AND OTHER SOLID RESIDUES OF RAPE OR COLZA SEEDS OF LOW ERUCIC .,Viet Nam,,,809616.00 ,"808,000.00","3,388,706.54",139931.48,0,0
2017,9,3052 505,25232900,#NAME?,Somalia,,,814050.00 ,"810,000.00","1,144,930.95",47278.18,0,0
2017,5,1071 100,9011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Belgium,,,820640.00 ,"810,000.00","72,938,068.93",3011866.46,0,0
2017,3,1000 100,7139000,"Dried leguminous vegetables, shelled, nes",Viet Nam,,,812763.80 ,"811,400.00","19,454,017.80",803324.03,0,0
2017,10,1000 100,7011000,Seed potatoes,Djibouti,,,833000.00 ,"816,340.00","4,669,139.77",192805.02,0,0
2017,2,1000 100,12074090,#NAME?,United Arab Emirates,,,818634.00 ,"817,000.00","20,434,358.21",843805.7,0,0
2017,8,1000 100,12074090,#NAME?,Greece,,,818349.00 ,"817,000.00","20,418,162.36",843136.92,0,0
2017,12,1000 100,7020000,Tomatoes fresh or chilled,Djibouti,,,1009015.00 ,"822,393.00","4,174,001.09",172359.02,0,0
2017,5,1000 100,2045000,"Fresh, chilled or frozen goat meat",United Arab Emirates,,,846738.90 ,"825,484.09","108,339,182.33",4473701.52,0,0
2017,8,1000 100,9011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Japan,,,837439.41 ,"825,990.00","73,013,551.49",3014983.4,0,0
2017,10,1000 100,7020000,Tomatoes fresh or chilled,Djibouti,,,1015741.00 ,"826,462.00","3,941,203.94",162746.01,0,0
2017,2,1000 100,7019000,"Other potatoes, fresh or chilled",Djibouti,,,843310.00 ,"827,189.00","1,945,542.31",80338.21,0,0
2017,1,1071 100,1022910,#NAME?,Somalia,"2,443",UN,827540.00 ,"827,540.00","33,288,749.64",1374608.21,0,0
2017,5,1000 101,9011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Saudi Arabia,,,840420.00 ,"828,000.00","55,338,692.22",2285127.01,0,0
2017,3,1000 100,2045000,"Fresh, chilled or frozen goat meat",United Arab Emirates,,,851240.30 ,"830,043.75","101,492,344.60",4190971.78,0,0
2017,2,1000 100,9011100,"COFFEE, NOT ROASTED OR DECAFFEINATED","Korea, Republic of",,,843127.50 ,"834,300.00","88,221,625.73",3642977.66,0,0
2017,6,1000 100,7133300,"Dried kidney beans, incl. white pea beans, shelled",South Africa,,,836440.00 ,"834,770.00","15,750,807.20",650405.59,0,0
2017,1,1000 100,7133300,"Dried kidney beans, incl. white pea beans, shelled",Yemen,,,838674.00 ,"837,000.00","14,631,592.92",604189.34,0,0
2017,6,1000 100,7133300,"Dried kidney beans, incl. white pea beans, shelled",Yemen,,,841680.00 ,"840,000.00","17,538,345.84",724219.28,0,0
2017,4,1000 100,7019000,"Other potatoes, fresh or chilled",Djibouti,,,856950.00 ,"846,072.00","2,013,968.55",83163.76,0,0
2017,2,1000 100,9011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Saudi Arabia,,,862006.00 ,"848,000.00","76,682,782.69",3166498.71,0,0
2017,6,1000 100,7133300,"Dried kidney beans, incl. white pea beans, shelled",Kenya,,,849384.10 ,"849,190.00","6,944,042.19",286743.65,0,0
2017,8,1000 100,1022910,#NAME?,Yemen,"2,602",UN,849846.00 ,"849,846.00","36,579,280.14",1510485.66,0,0
2017,10,1000 100,9011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Sudan,,,858047.50 ,"850,080.00","50,735,163.67",2095031.31,0,0
2017,9,1071 100,9011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Japan,,,861570.00 ,"850,800.00","59,769,796.91",2468102.73,0,0
2017,6,1000 100,12074090,#NAME?,Jordan,,,855708.00 ,"854,000.00","22,527,717.39",930247.78,0,0
2017,10,1071 100,28415000,"Other chromates and dichromates, nes; peroxochromates",China,,,854660.00 ,"854,660.00","4,714,370.93",194672.77,0,0
2017,1,1000 100,7133300,"Dried kidney beans, incl. white pea beans, shelled",South Africa,,,864774.00 ,"863,000.00","15,031,804.38",620715.47,0,0
2017,8,1000 100,7020000,Tomatoes fresh or chilled,Djibouti,,,1059014.00 ,"863,276.00","3,632,579.32",150001.83,0,0
2017,11,1000 100,9011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Belgium,,,874323.00 ,"864,000.00","100,283,181.37",4141041.23,0,0
2017,4,1000 100,7132000,"Dried chickpeas, shelled",Turkey,,,866016.00 ,"864,000.00","21,648,699.36",893950.07,0,0
2017,1,1000 100,12074090,#NAME?,Yemen,,,869736.00 ,"868,000.00","17,889,051.69",738701.14,0,0
2017,8,1000 100,2045000,"Fresh, chilled or frozen goat meat",United Arab Emirates,,,891565.90 ,"869,257.41","114,621,509.35",4733120.65,0,0
2017,1,1000 100,2045000,"Fresh, chilled or frozen goat meat",United Arab Emirates,,,896308.30 ,"873,448.10","106,755,433.18",4408303.01,0,0
2017,4,1000 100,23064900,#NAME?,Viet Nam,,,881760.00 ,"880,000.00","3,262,167.36",134706.23,0,0
2017,3,1071 100,12019000,#NAME?,Viet Nam,,,881760.00 ,"880,000.00","8,766,024.30",361979.62,0,0
2017,5,1071 100,1022910,#NAME?,Somalia,"2,768",UN,886800.00 ,"886,800.00","38,248,749.34",1579423.85,0,0
2017,1,1000 100,7133300,"Dried kidney beans, incl. white pea beans, shelled",Turkey,,,889776.00 ,"888,000.00","14,665,249.82",605579.15,0,0
2017,4,1000 100,7133300,"Dried kidney beans, incl. white pea beans, shelled",United Arab Emirates,,,889776.00 ,"888,000.00","14,575,372.14",601867.79,0,0
2017,10,1000 100,7133100,"Dried beans, shelled",Viet Nam,,,890352.00 ,"888,000.00","20,670,085.58",853539.7,0,0
2017,7,1000 100,9011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Sudan,,,897462.25 ,"889,380.00","45,943,931.69",1897184.68,0,0
2017,9,1071 100,1061300,#NAME?,Libyan Arab Jamahiriya,"2,226",UN,893500.00 ,"893,500.00","27,851,573.56",1150088.31,0,0
2017,1,1000 100,9011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Belgium,,,907717.00 ,"896,400.00","93,740,806.77",3870883.84,0,0
2017,7,1000 100,12079990,#NAME?,United States,,,898794.00 ,"897,000.00","16,845,582.67",695612.68,0,0
2017,6,1000 100,7133300,"Dried kidney beans, incl. white pea beans, shelled",Portugal,,,899194.80 ,"897,400.00","11,893,011.46",491103.79,0,0
2017,9,1071 100,26100000,Chromium ores and concentrates,China,,,900000.00 ,"900,000.00","4,885,269.96",201729.78,0,0
2017,12,1000 100,12019000,#NAME?,China,,,903804.00 ,"902,000.00","10,583,888.08",437045.54,0,0
2017,9,1000 100,9011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",United States,,,914884.70 ,"903,600.00","114,842,646.10",4742252.15,0,0
2017,6,1000 100,2045000,"Fresh, chilled or frozen goat meat",United Arab Emirates,,,930002.10 ,"906,384.16","121,275,910.30",5007904,0,0
2017,3,1000 100,9011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",France,,,919738.00 ,"908,400.00","82,045,959.96",3387962.95,0,0
2017,12,1000 100,7019000,"Other potatoes, fresh or chilled",Djibouti,,,920500.00 ,"909,142.00","2,512,716.34",103758.79,0,0
2017,11,1000 100,7020000,Tomatoes fresh or chilled,Djibouti,,,1108219.00 ,"909,168.00","4,565,555.39",188527.66,0,0
2017,5,1000 100,9011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",France,,,922281.00 ,"910,800.00","66,354,966.14",2740027.26,0,0
2017,2,1000 100,12074090,#NAME?,Turkey,,,913824.00 ,"912,000.00","23,055,277.73",952032.58,0,0
2017,6,1000 100,12074090,#NAME?,Saudi Arabia,,,913932.50 ,"912,075.00","23,328,787.12",963326.73,0,0
2017,12,1000 100,9011100,"COFFEE, NOT ROASTED OR DECAFFEINATED","Korea, Republic of",,,929718.00 ,"918,600.00","83,359,059.86",3442185.41,0,0
2017,3,3052 505,25232900,#NAME?,Somalia,,,924600.00 ,"920,000.00","1,433,616.25",59199,0,0
2017,4,3052 505,25232900,#NAME?,Somalia,,,924600.00 ,"920,000.00","1,439,582.83",59445.38,0,0
2017,10,1071 100,9011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Germany,,,925920.00 ,"921,600.00","63,769,896.35",2633280.74,0,0
2017,3,1000 100,9011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Belgium,,,936575.00 ,"928,500.00","100,076,404.47",4132502.69,0,0
2017,2,1000 100,7133300,"Dried kidney beans, incl. white pea beans, shelled",Portugal,,,937872.00 ,"936,000.00","12,450,520.02",514125.26,0,0
2017,2,1000 100,7133300,"Dried kidney beans, incl. white pea beans, shelled",Yemen,,,940878.00 ,"939,000.00","16,677,128.92",688656.64,0,0
2017,2,1000 100,7132000,"Dried chickpeas, shelled",Sudan,,,949254.00 ,"947,200.00","14,458,333.06",597034.84,0,0
2017,11,1000 100,25232900,#NAME?,Djibouti,,,949800.00 ,"949,550.00","2,382,144.95",98367.05,0,0
2017,7,1000 100,12074090,#NAME?,Greece,,,951900.00 ,"950,000.00","24,758,122.38",1022348.95,0,0
2017,10,1071 100,9011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Saudi Arabia,,,968364.00 ,"954,000.00","63,991,359.42",2642425.72,0,0
2017,4,1071 100,1022910,#NAME?,Somalia,"2,923",UN,954489.98 ,"954,489.98","40,374,312.00",1667195.72,0,0
2017,8,1000 100,9011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",France,,,966809.40 ,"954,780.00","76,101,582.23",3142498.93,0,0
2017,6,1000 100,9011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Sudan,,,964783.85 ,"955,440.00","48,879,696.18",2018412.6,0,0
2017,9,1071 100,7020000,Tomatoes fresh or chilled,Somalia,,,1148154.00 ,"959,653.00","7,846,955.26",324028.07,0,0
2017,6,1000 100,12092900,"Other seeds of forage plants, of a kind used for sowing, nes",Egypt,,,963840.00 ,"960,000.00","8,292,153.24",342411.84,0,0
2017,7,1000 100,7133300,"Dried kidney beans, incl. white pea beans, shelled",Portugal,,,961920.00 ,"960,000.00","11,670,335.04",481908.71,0,0
2017,8,1000 100,7133300,"Dried kidney beans, incl. white pea beans, shelled",Pakistan,,,961920.00 ,"960,000.00","14,082,756.00",581525.96,0,0
2017,11,1000 100,7133300,"Dried kidney beans, incl. white pea beans, shelled",Pakistan,,,961920.00 ,"960,000.00","14,301,299.04",590550.36,0,0
2017,9,1000 100,9011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Belgium,,,974339.00 ,"964,800.00","95,376,703.01",3938435.68,0,0
2017,6,1000 100,7133300,"Dried kidney beans, incl. white pea beans, shelled",Russian Federation,,,968626.80 ,"966,664.00","16,422,830.35",678155.77,0,0
2017,10,1000 100,12019000,#NAME?,Viet Nam,,,969936.00 ,"968,000.00","11,327,723.03",467761.07,0,0
2017,5,1000 100,9011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Sudan,,,977167.00 ,"968,460.00","49,642,892.66",2049927.64,0,0
2017,3,1000 100,7019000,"Other potatoes, fresh or chilled",Djibouti,,,979210.00 ,"971,812.00","2,296,091.27",94813.59,0,0
2017,2,1000 100,9011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Germany,,,980834.00 ,"973,200.00","103,816,847.15",4286958.58,0,0
2017,9,1000 100,12079990,#NAME?,United States,,,976750.00 ,"975,000.00","17,447,759.15",720478.64,0,0
2017,6,1000 100,9011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Australia,,,988976.80 ,"976,800.00","101,811,577.38",4204154.02,0,0
2017,10,1000 100,7133100,"Dried beans, shelled",Indonesia,,,987936.00 ,"984,000.00","24,089,837.78",994753.16,0,0
2017,4,1071 100,9011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Japan,,,997170.00 ,"984,600.00","67,877,139.42",2802883.09,0,0
2017,1,1000 100,12074090,#NAME?,Turkey,,,990014.00 ,"988,000.00","22,580,712.26",932436.12,0,0
2017,10,1000 100,9011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Belgium,,,1000759.00 ,"988,800.00","84,069,701.93",3471530.29,0,0
2017,3,1000 100,12019000,#NAME?,Viet Nam,,,991980.00 ,"990,000.00","9,873,007.32",407690.8,0,0
2017,4,1071 100,9011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Belgium,,,1003304.00 ,"994,200.00","93,825,583.00",3874384.54,0,0
2017,6,1071 100,9011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Belgium,,,1004216.00 ,"994,200.00","81,623,348.56",3370511.86,0,0
2017,8,1071 100,26100000,Chromium ores and concentrates,China,,,1000000.00 ,"1,000,000.00","5,408,739.21",223345.65,0,0
2017,2,1000 100,25232900,#NAME?,Kenya,,,1001600.00 ,"1,000,000.00","2,277,453.98",94043.99,0,0
2017,3,1000 100,25232900,#NAME?,Kenya,,,1001600.00 ,"1,000,000.00","2,291,894.00",94640.27,0,0
2017,11,1000 100,25232900,#NAME?,Kenya,,,1001600.00 ,"1,000,000.00","2,732,776.00",112845.82,0,0
2017,11,1071 100,25232100,#NAME?,Kenya,,,1000050.00 ,"1,000,000.00","1,949,255.70",80491.55,0,0
2017,12,1000 100,25232100,#NAME?,Somalia,,,1005000.00 ,"1,000,000.00","1,729,043.82",71398.23,0,0
2017,6,1071 100,25231000,#NAME?,Djibouti,,,1000000.00 ,"1,000,000.00","1,748,739.40",72211.53,0,0
2017,5,1000 101,10059000,Maize (excl. seed),Kenya,,,1002400.00 ,"1,000,000.00","6,136,480.24",253396.6,0,0
2017,8,1000 100,7135000,"Dried broad beans and horse beans, shelled",Sudan,,,1002480.00 ,"1,000,000.00","11,741,860.00",484862.22,0,0
2017,3,1000 100,7133300,"Dried kidney beans, incl. white pea beans, shelled",Turkey,,,1010016.00 ,"1,008,000.00","17,829,966.56",736261.31,0,0
2017,12,1000 100,7133100,"Dried beans, shelled",Indonesia,,,1012032.00 ,"1,008,000.00","21,210,618.95",875860.2,0,0
2017,9,1000 100,7132000,"Dried chickpeas, shelled",United Arab Emirates,,,1010016.00 ,"1,008,000.00","21,168,250.40",874110.66,0,0
2017,7,1000 100,9011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Italy,,,1024366.25 ,"1,012,500.00","98,103,718.73",4051043.64,0,0
2017,11,1071 100,9011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Japan,,,1032810.00 ,"1,020,000.00","79,421,968.54",3279609.22,0,0
2017,7,1000 100,12074090,#NAME?,Turkey,,,1028052.00 ,"1,026,000.00","24,675,484.09",1018936.53,0,0
2017,10,1000 100,7139000,"Dried leguminous vegetables, shelled, nes",Viet Nam,,,1034160.00 ,"1,032,000.00","24,082,026.55",994430.61,0,0
2017,5,1000 100,7133300,"Dried kidney beans, incl. white pea beans, shelled",Somalia,,,1039775.54 ,"1,037,700.00","15,012,989.60",619938.54,0,0
2017,2,1071 100,7135000,"Dried broad beans and horse beans, shelled",Sudan,,,1042680.00 ,"1,040,000.00","11,898,332.16",491323.5,0,0
2017,2,1000 100,7031000,"Onions and shallots, fresh or chilled",Djibouti,,,1059374.00 ,"1,040,081.00","3,653,854.39",150880.35,0,0
2017,3,1000 100,10082100,#NAME?,Kenya,,,1055200.00 ,"1,055,000.00","5,022,281.59",207387.47,0,0
2017,12,1000 100,7133300,"Dried kidney beans, incl. white pea beans, shelled",Yemen,,,1062035.00 ,"1,059,500.00","20,910,942.24",863485.51,0,0
2017,9,1000 101,12074090,#NAME?,China,,,1066553.60 ,"1,064,000.00","29,190,903.88",1205393.91,0,0
2017,11,1000 100,12074090,#NAME?,United Arab Emirates,,,1066128.00 ,"1,064,000.00","33,741,575.82",1393306.98,0,0
2017,5,1000 100,9011100,"COFFEE, NOT ROASTED OR DECAFFEINATED","Korea, Republic of",,,1085147.75 ,"1,071,600.00","115,753,317.62",4779856.94,0,0
2017,8,1000 100,9011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Italy,,,1085790.25 ,"1,074,900.00","97,844,071.40",4040321.9,0,0
2017,9,1000 100,12019000,#NAME?,India,,,1080156.00 ,"1,078,000.00","11,679,772.52",482298.42,0,0
2017,4,1000 100,25232900,#NAME?,Kenya,,,1081728.00 ,"1,080,000.00","2,544,551.04",105073.36,0,0
2017,3,1000 100,25171000,"Pebbles, gravel, shingle and flint",South Sudan,,,1080000.00 ,"1,080,000.00","143,596.48",5929.6,0,0
2017,3,1000 100,7132000,"Dried chickpeas, shelled",Turkey,,,1082400.00 ,"1,080,000.00","26,379,443.64",1089298.95,0,0
2017,4,1000 100,7132000,"Dried chickpeas, shelled",Pakistan,,,1082160.00 ,"1,080,000.00","23,546,052.96",972298.39,0,0
2017,8,1000 100,7132000,"Dried chickpeas, shelled","Iran, Islamic Republic of",,,1082160.00 ,"1,080,000.00","22,175,351.85",915697.38,0,0
2017,9,1000 100,7132000,"Dried chickpeas, shelled","Iran, Islamic Republic of",,,1082160.00 ,"1,080,000.00","21,784,666.98",899564.64,0,0
2017,10,1071 100,7020000,Tomatoes fresh or chilled,Somalia,,,1305247.00 ,"1,089,801.50","11,139,357.60",459982.81,0,0
2017,1,1000 100,12079990,#NAME?,United States,,,1094184.00 ,"1,092,000.00","20,975,653.55",866157.66,0,0
2017,1,1000 100,7133300,"Dried kidney beans, incl. white pea beans, shelled",Russian Federation,,,1096234.40 ,"1,094,000.00","17,544,688.57",724481.19,0,0
2017,9,3052 505,25232900,#NAME?,Djibouti,,,1105450.00 ,"1,100,000.00","2,484,951.82",102612.3,0,0
2017,11,1000 100,12019000,#NAME?,China,,,1102200.00 ,"1,100,000.00","13,256,430.88",547404.12,0,0
2017,11,1000 100,12074090,#NAME?,Japan,,,1104204.00 ,"1,102,000.00","38,449,014.08",1587693.47,0,0
2017,4,1000 100,9011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Sudan,,,1113691.50 ,"1,102,800.00","55,158,889.59",2277702.33,0,0
2017,3,1000 100,7133300,"Dried kidney beans, incl. white pea beans, shelled",Russian Federation,,,1106179.20 ,"1,103,856.00","19,256,273.44",795158.48,0,0
2017,2,1000 100,7133100,"Dried beans, shelled",Viet Nam,,,1106688.00 ,"1,104,000.00","25,929,495.48",1070719.02,0,0
2017,7,1000 100,7031000,"Onions and shallots, fresh or chilled",Djibouti,,,1147460.00 ,"1,104,965.00","4,401,984.03",181773.23,0,0
2017,2,1071 100,7020000,Tomatoes fresh or chilled,Somalia,,,1327522.00 ,"1,108,475.00","9,065,672.56",374353.14,0,0
2017,3,1000 101,9011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Saudi Arabia,,,1132740.00 ,"1,116,000.00","78,259,798.20",3231619.17,0,0
2017,3,1000 100,23064100,OIL-CAKE AND OTHER SOLID RESIDUES OF RAPE OR COLZA SEEDS OF LOW ERUCIC .,China,,,1122240.00 ,"1,120,000.00","3,990,407.40",164777.8,0,0
2017,10,1000 100,7132000,"Dried chickpeas, shelled",United Arab Emirates,,,1130256.00 ,"1,128,000.00","28,586,150.30",1180421.54,0,0
2017,9,1071 100,9011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Germany,,,1132800.00 ,"1,132,800.00","68,655,919.33",2835041.62,0,0
2017,8,1000 100,9011100,"COFFEE, NOT ROASTED OR DECAFFEINATED","Korea, Republic of",,,1149609.50 ,"1,135,800.00","123,870,965.77",5115062.86,0,0
2017,5,1000 100,12074090,#NAME?,Turkey,,,1142280.00 ,"1,140,000.00","30,766,015.73",1270435.76,0,0
2017,12,1000 100,9011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Japan,,,1157440.00 ,"1,143,000.00","84,824,844.92",3502712.77,0,0
2017,2,1000 100,9011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Belgium,,,1157718.00 ,"1,143,600.00","133,400,971.04",5508589.91,0,0
2017,12,1000 100,9011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Sudan,,,1162114.20 ,"1,150,980.00","71,086,073.78",2935391.14,0,0
2017,7,1000 100,9011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Belgium,,,1163642.00 ,"1,152,000.00","130,292,366.45",5380224.82,0,0
2017,1,1000 100,7139000,"Dried leguminous vegetables, shelled, nes",Indonesia,,,1154880.00 ,"1,152,000.00","25,111,982.23",1036961.06,0,0
2017,6,1000 100,7132000,"Dried chickpeas, shelled","Iran, Islamic Republic of",,,1154304.00 ,"1,152,000.00","25,941,031.07",1071195.37,0,0
2017,2,1000 100,7133300,"Dried kidney beans, incl. white pea beans, shelled",Russian Federation,,,1159213.20 ,"1,156,808.00","19,459,478.70",803549.53,0,0
2017,5,1000 100,9011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Italy,,,1175704.40 ,"1,161,000.00","115,727,319.51",4778783.39,0,0
2017,10,1000 100,9011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Japan,,,1188979.00 ,"1,174,200.00","94,582,132.58",3905625.1,0,0
2017,5,1000 100,7133300,"Dried kidney beans, incl. white pea beans, shelled",United Arab Emirates,,,1178544.00 ,"1,176,000.00","21,253,759.30",877641.62,0,0
2017,1,1000 100,7031000,"Onions and shallots, fresh or chilled",Djibouti,,,1202474.00 ,"1,177,387.00","4,196,465.70",173286.66,0,0
2017,6,1000 100,7031000,"Onions and shallots, fresh or chilled",Djibouti,,,1219440.00 ,"1,181,931.00","4,242,573.44",175190.61,0,0
2017,12,1000 100,12019000,#NAME?,India,,,1188152.00 ,"1,186,000.00","13,488,676.12",556994.34,0,0
2017,4,1000 100,7133300,"Dried kidney beans, incl. white pea beans, shelled",Russian Federation,,,1195323.60 ,"1,192,856.00","20,435,857.47",843867.61,0,0
2017,4,1000 100,12074090,#NAME?,Jordan,,,1198392.00 ,"1,196,000.00","31,835,326.64",1314591.32,0,0
2017,10,1000 100,9011100,"COFFEE, NOT ROASTED OR DECAFFEINATED","Korea, Republic of",,,1212276.70 ,"1,197,200.00","114,615,715.01",4732881.38,0,0
2017,3,1000 100,9011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Japan,,,1213698.75 ,"1,198,620.00","102,449,133.24",4230480.91,0,0
2017,8,1000 100,25232900,#NAME?,Kenya,,,1201920.00 ,"1,200,000.00","2,815,936.00",116279.79,0,0
2017,4,1000 100,25232100,#NAME?,Kenya,,,1200060.00 ,"1,200,000.00","2,004,443.32",82770.43,0,0
2017,5,1000 100,25232100,#NAME?,Kenya,,,1200060.00 ,"1,200,000.00","2,313,357.64",95526.58,0,0
2017,9,1000 100,25232100,#NAME?,Kenya,,,1200060.00 ,"1,200,000.00","2,066,934.86",85350.93,0,0
2017,1,1000 100,7132000,"Dried chickpeas, shelled","Iran, Islamic Republic of",,,1202400.00 ,"1,200,000.00","28,641,720.54",1182716.22,0,0
2017,8,1000 100,7031000,"Onions and shallots, fresh or chilled",Djibouti,,,1250745.00 ,"1,204,197.00","5,693,460.83",235102.79,0,0
2017,6,1000 100,9011100,"COFFEE, NOT ROASTED OR DECAFFEINATED",Italy,,,1218453.38 ,"1,204,550.00","114,878,835.00",4743746.52,0,0
2017,8,1000 100,12079990,#NAME?,United States,,,1211418.00 ,"1,209,000.00","22,714,783.78",937972.4,0,0
2017,4,1000 100,7031000,"Onions and shallots, fresh or chilled",Djibouti,,,1242550.00 ,"1,209,167.00","4,457,095.42",184048.97,0,0
2017,11,1000 100,7133300,"Dried kidney beans, incl. white pea beans, shelled",Yemen,,,1214424.00 ,"1,212,000.00","24,890,015.04",1027795.26,0,0
2017,5,1000 100,10082100,#NAME?,Kenya,,,1215000.00 ,"1,215,000.00","6,611,186.25",272998.87,0,0
2017,2,1000 101,12074090,#NAME?,China,,,1218918.40 ,"1,216,000.00","27,220,199.86",1124016.69,0,0
